rating,title,text,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,product_title,product_description
5,Great for sensitive skin!,"I'm loving this!<br />I've been looking for a great serum for fine lines and have tried many. However my skin can be very sensitive so with many that I've tried, I've found that I wake up with puffier than usual eyes and some have even caused significant flaky dryness. Not this one! Have used nightly for a few weeks now and absolutely no issues. Absorbs quickly, nor burning.",B018F28B1Y,B018F28B1Y,AH4O5W3EM4CKQGHMBVTSPCJRYF7Q,1.48E+12,2,TRUE,Merit Advanced Eye Serum,[]
5,"Great value, stay power is good",Easy to use,B01HO1ZB7Y,B01HO1ZB7Y,AFPBVAEV3FCQOHKJJGAKQLZLTCZQ,1.56E+12,0,TRUE,KeyZone Waterproof Drawing Eye Brow Eyebrow Pencil No.4 Grey,[]
5,Nice scent,Use it for my everyday cologne,B0040NQBAG,B0040NQBAG,AHSAUHUTLVNKJ72GUIPGI5XZH6ZA,1.64E+12,0,TRUE,S. FERRAGAMO Subtil Homme Edt Spray 3.3 OZ,[]
5,Nice gift for a friend,Wife gave them to a friend,B00JNI1DZQ,B00JNI1DZQ,AHSAUHUTLVNKJ72GUIPGI5XZH6ZA,1.57E+12,0,TRUE,Eyelash Curler by Bella and Bear - Your New Lash Curlers Include a Storage Bag and Extra Refill Pads - Curl and Shape Your Eyelashes Without Pinching or Pulling,[]
5,Great product,Great product,B07T2L6JQR,B07T2L6JQR,AEEM2QIBMUUXEAJIEQH2WT2KNZZA,1.66E+12,0,TRUE,Tea Tree Lemon Sage Thickening Liter Duo Set,[]
5,Absolutely beautiful,"These diamond are absolutely beautiful and shine so well. Not cheesy like some of the colored diamonds can, does not look like cheap plastic at all.<br />I would definitely buy again.<br />Follow me on Instagram @theenailgame",B095SC4J8T,B095SC4J8T,AH4CGRSYSW5CWLRGQYRZKNJBUPAA,1.63E+12,0,TRUE,"Rhinestones for Acrylic Nails, Nail Gems Jewels Crystals 7660Pcs Red Flatback Nail Rhinestones Mutil Shapes Sizes for Nail Art Design, Non-Hotfix Rhinestones Kit with Tweezers Storage Box",[]
1,weird sizing.,sizing is all off,B087JNH3NC,B087JNH3NC,AH4CGRSYSW5CWLRGQYRZKNJBUPAA,1.60E+12,0,TRUE,"Clear Stiletto Nails 1000pcs Long Half Cover False Fake Nails Art Tips for Nail Salons and DIY Nail Art at Home, 10 Sizes","['Features:', 'Shape : Half Cover\xa0Stiletto Nails', 'Color : Clear', 'Package :10 sizes,totally 1000pcs', 'Material : High quality ABS', 'Usage:', '1.File the cuticle and sides area for an accurate fit with manicure stick;', '2.Clean nails of any polish oil with acetone-based polish remover;', '3.Select the correct size nails for your each finger', '4.Apply thin glue to nails;', '5.Starting at cuticle, press on & hold for 5-8 seconds', '6.File and shape your new nails if needed.']"
5,So cute,Super cute and great value!,B07SQ8193F,B07SQ8193F,AH4CGRSYSW5CWLRGQYRZKNJBUPAA,1.59E+12,0,TRUE,WillingTee 12 Pack Boho Headbands for Women Vintage Flower Printed Criss Cross Elastic Head Wrap Twisted Cute Hair Accessories,[]
2,Not sure what this is but it's rough,This is rough on the skin.  I don't like it.  Not sure what it's supposed to do.,B09CQ4PXLN,B09CQ4PXLN,AHATA6X6MYTC3VNBFJ3WIYVK257A,1.64E+12,0,FALSE,"Sonic Facial Cleansing Brush, Electric Silicone Face Brush and Massager, Waterproof Silicone Face Scrubber for Deep Cleansing, Exfoliating, Blackhead Removing, Rechargeable,for Girls Gifts",[]
4,Item does what it's supposed to do,"This mask support works great.  It does what it's supposed to do. It keeps your mask off of your mouth and nose, allowing more airflow.  You mouth and nose are still covered, but the fabric isn't right up against your face.",B08DXDLR3P,B08DXDLR3P,AHATA6X6MYTC3VNBFJ3WIYVK257A,1.60E+12,0,FALSE,3D Mask Bracket - Internal Support Holder Frame Nose Breathing Smoothly - Protect Lipstick Lips - DIY Face Mask Accessories - 5Pcs (L-Adult),[]
4,"These are easy to use, but take long to put in",my hair is long.  It took a long time to get these put in.  The curls were great. These rollers would be great for someone who wants to sleep in them. I didn't find it worth it to use during the day.<br /><br />Good curlers with no heat.  I prefer my hot rollers.,B0875V791H,B0875V791H,AHATA6X6MYTC3VNBFJ3WIYVK257A,1.60E+12,0,FALSE,"Magic Hair Curlers Spiral Curls Styling Kit, 20 PCS No Heat Wave Hair Curlers with 2 Styling Hook for Long Hair Most Kinds of Hairstyles (50cm)",[]
4,I like the angle of this dermaplaning blade,"I do like the angle of this dermaplaning blade, other than that, it's basically a razor.  It preforms just like any other razor blade other than the way you hold it.  I can't say it's something special due to this.  The cleaning brush is great and needs to be used since the hair stays in the blades.",B07LBK2YQX,B07LBK2YQX,AHATA6X6MYTC3VNBFJ3WIYVK257A,1.56E+12,0,FALSE,"Schick Bare By Schick Dermaplaning Tool With 2 Dermaplaning Razors and 1 Cleaning Brush, 2 Count","[""The Bare by Schick Dermaplaning Wand allows you to dermaplane at home with professional quality blades. We put this product in the hands of everyday women, and 73% had more radiant looking skin after just two treatments over a month's time. Not bad, right? The wand features expertly designed ergonomics to keep the blade at the proper angle to the skin and allows for multiple ways to grip and maneuver. This kit contains: 2 dermaplaning wands and 1 brush.""]"
4,Deep cleaning as described,"4 stars because it pulled my skin off on the sensitive crease on side of my nose.  Just be careful if you have a tough spot upon removing.  You must rewet it if it is sticking too strongly.  I started on that spot and didn't realize it was tearing my skin.  If you follow the instructions, you should have no problem.",B07FX94GYX,B07FX94GYX,AHATA6X6MYTC3VNBFJ3WIYVK257A,1.54E+12,0,FALSE,"Pore Strips, Blackhead Remover Charcoal Nose Strips Deep Cleansing 24 Strips","['Pore strips are tested under strict US regulations. No Fillers, Harmful Fragrances, Dyes or preservative. The pore strips made from safe and high quality ingredients can achieve the expected expectations.']"
5,Exactly as described super kawaii!,I really love this blush it's super cute ultra kawaii and I personally am a fan of the changing pictures that it comes with so it's awesome I guess I just wished it was eyeshadow instead the sailor moon one is also cute but too expensive in my opinion and the blush is not a big deal but this item is more like collection stuff but it's really worth it if you want a cute gift or just something really cute to stare at :) /play with for a bit.,B08CXFDDV8,B08CXFDDV8,AFA26DYXVLJYTYZ3KET77GE27N2A,1.62E+12,1,TRUE,Sailor Moon x Colourpop Collection - From The Moon - Pressed Powder Blush (From The Moon),['Sailor Moon x Colourpop Collection - From The Moon - Pressed Powder Blush (From The Moon)']
5,Such a nice spray mist,"This spray smells amazing, it does claim to be completely natural so I am wondering if it really is since the smell is very well... processed in my opinion, that being said, it does look completely natural it's completely transparent and once you apply it it doesn't feel as sticky as other products I've used before it really gives the hair a very natural look and for having just applied it a few minutes ago my hair feels extremely soft to the touch which gives me a pretty good idea that this is a good hair spray. The presentation is really pretty and looks cute and clean as well. I love it! I just hope it works well in the long run! The only problem I had (completely unrelated to the spray itself) is that they left it at my neighbors door instead.",B015RR870U,B015RR870U,AFA26DYXVLJYTYZ3KET77GE27N2A,1.59E+12,0,TRUE,"Herbivore - Natural Sea Mist Texturizing Salt Spray (Coconut, Travel Size 2 oz)",[]
4,Not 100% sure how safe it is particularly for damaged feet.,Had originally planned on using this for my feet but given I have some cracks it mentioned not to use on cracked or hurt feet because it could sting and other similar side effects. I am not sure whether to use this product or not because it also mentioned that it is possible that it will sting whether or not you have cracks on your feet or anything similar. I am a little worried if I should use this at all. I am gifting this away because I do not want to hurt my feet. I hope it helps someone else.,B000OQFVLS,B000OQFVLS,AFA26DYXVLJYTYZ3KET77GE27N2A,1.54E+12,0,TRUE,"ONOX Foot Solution Spray, 4 oz","['Now available at FootSmart, use ONOX foot care spray to control foot moisture and maintain cooler, drier and healthier feet. Many people suffer from hyperhidrosis (excess foot moisture) or bromhidrosis (hot, damp, smelly feet). One spray of ONOX after bathing or at the end of a long day keeps feet dry and odor-free. Available in a convenient 4 oz. size. Spray on feet after shower or when feet are moist. Wash hands after contact...']"
5,Doing the job!,"Very surprised! I am please with first round on my black, dyed hair. Turned a dark brown! Second round in a couple of days. (Suggest a leave in hair oil from scalp to roots for before and after use) hair is soft after use. Has an odor, but not overwhelming if you cover with disposable hair cap. Easy to use.",B00C0YZBJE,B00C0YZBJE,AFLGWVMNAKFSOPJNKKLYHP2F2IMQ,1.63E+12,0,TRUE,Salerm Color Reverse,[]
4,Hydrating!,"This lip butter is pretty much a lip gloss. I haven't noticed any lip plumping action, but it is hydrating. It smells wonderful! There's a slight pinkish tinge to it, but it's sheer and not very prominent. It doesn't last very long and does transfer.",B0B8DCC531,B0B8DZ7H5F,AHV6QCNBJNSGLATP56JAWJ3C4G2A,1.66E+12,0,FALSE,"Frankies Bikinis Lip Butter Gloss, Sleeping Vegan Lip Mask Overnight, Moisturizing Lip Plumper, Vitamin E Lip Balm Moisturizer, Hydrating Lip Oil with Cocoa Butter, Made in USA, Guava 0.7 Ounces",[]
5,Luxurious!,"I am enjoying this face cream. I find it to be luxurious. It's nice and creamy. The glass jar is very nice. It smells wonderful. It doesn't irritate my sensitive skin. I've been using it at nighttime because it is a heavier cream. I haven't noticed any miraculous results, but I am a regular user of anti-aging products, so I like to think that this is just continuing what's already going on.",B0B4JP5YD9,B0B4JP5YD9,AHV6QCNBJNSGLATP56JAWJ3C4G2A,1.66E+12,0,FALSE,"ELLI K ESSENTIAL SINCERITY FROM AZ TIME REVERSE CREAM - Made in USA - Anti-Aging Face Moisturizer for Dry & Rough Skin – Repairing Treatment Cream – Highly Concentrated Formula, 1.76 oz.",[]
4,Good Way to Use a Face Oil,"This is a good way to use a face oil. Normally I skip facial oils because I don't like the way they feel on my face. This one is mixed with a cream, so it doesn't leave your face feeling greasy or oily after applying it. It has a pleasant scent. It isn't sticky though it does leave behind a little tackiness, but that disappears quickly. I'm not really sure what it's supposed to do. I like it. It's definitely hydrating. I do think the descriptions are pretty vague. It doesn't bother my sensitive skin, which is always a plus.",B0B4JPGX8P,B0B4JPGX8P,AHV6QCNBJNSGLATP56JAWJ3C4G2A,1.66E+12,0,FALSE,"Elli K Essential Sincerity From AZ Time Reverse Double Ampoule – Made in USA - Double Layering Serum – Repairing & Deep Hydrating – Oil and Cream Formula for Healthy and Smooth Skin, (2.02 fl.oz.)",[]
4,Small Bottle,"I'm in my mid-fifties and I have been using creams targeted to the neck and chest area for a few years now. I have definitely seem some improvement in the texture of that skin. This bottle is very small. It's a lotion consistency and it has a light pleasant scent. It doesn't leave my hands feeling sticky, but the bottle is sticky. I have washed it at least once and it remains sticky. It absorbs quickly. I can't tell if it's doing it's job as I haven't seen any noticeable changes, but it isn't hurting anything either.",B09KT4RJG6,B09KT4RJG6,AHV6QCNBJNSGLATP56JAWJ3C4G2A,1.64E+12,0,FALSE,"Simply Dana Rivitastore Neck Firming Cream — Skin Firming Cream for Tightening Neck, Jawline, and Chest, Collagen Peptides, and Squalane Cream for Wrinkles, Sagging, and Dryness",[]
4,Creamy!,"This night cream has a good, thick consistency. It's definitely a cream and not like a balm. It has a strong scent to it. It smells like a flowery perfume. It smells nice, but it is strong. If you are sensitive to smells, this may not be for you. I don't have any problems with it, though I do prefer citrus scents over flowers, but that's just a personal preference. It doesn't leave my skin feeling sticky or greasy. It absorbs pretty well.",B07KQ32Z8C,B07KQ32Z8C,AHV6QCNBJNSGLATP56JAWJ3C4G2A,1.63E+12,0,FALSE,"APIVITA Queen Bee Holistic Age Defense Night Cream 1.69 fl.oz. |Intensive Night Treatment That Speeds Skin Regeneration, Smooths Wrinkle & Increases Skin Elasticity with Royal Jelly & Hyaluronic Acid",[]
5,Leaves Skin Feeling Soft!,"I really like this face oil by Dose of Colors. It is fragrance free, but it has a light, pleasant smell to it. It does feel a bit oily, but that goes away after several minutes. I'm only using this at nighttime, because it's too heavy for daytime use in my opinion. It doesn't annoy my sensitive skin. It leaves my skin feeling super soft!",B08PQ6YXSH,B08PQ6YXSH,AHV6QCNBJNSGLATP56JAWJ3C4G2A,1.63E+12,0,FALSE,Dose of Colors Cold Pressed Booster Multi-Use Oil 1oz,[]
4,Smells Good!,"I enjoy sugar scrubs! They are wonderful for smoothing rough elbows. This one is a small container. I would consider it more of a travel size or sample size. It smells good. It's got a fruity/beachy smell to it. The scrub has a coarse texture which makes it better for exfoliating, yet I didn't have any troubles with it being too rough on my skin. It is very emollient and has a waxy feel to it.  Because of the waxiness, it coats the skin. I used some on my feet and they became a bit slippery on the tile shower floor. I have had some scrubs that leave you feeling super greasy and waxy, but this one is more of a moderate level of greasiness. It definitely softens the skin.",B07W6H8CGT,B07W6H8CGT,AHV6QCNBJNSGLATP56JAWJ3C4G2A,1.62E+12,0,FALSE,"Little Moon Essentials Tropical Bath & Shower Sugar Exfoliant, Beach All You Want, 2 oz.",[]
4,Pleasant Scent,"This perfume by Shakira has a pleasant scent. I can detect sweet and spicy notes in it. It is not very strong, which is good. It definitely fades over the course of the day, but I can still detect light whiffs at the end of the day. The bottle is attractive, but the cap or lid is way too plain. You have the sexy body shaped bottle and then there's a little clear plastic lid that has not aesthetics at all. If you could be the lid to anything and doesn't stand out at all.",B08ZSR9HLF,B0BTJ6SYKB,AHV6QCNBJNSGLATP56JAWJ3C4G2A,1.62E+12,0,FALSE,"Shakira Perfumes - Dance for Women - Long Lasting - Femenine, Charming and Modern Perfume - Fruity Floral Notes - Ideal for Day Wear - 1.7 Fl Oz",[]
